Model_1	Model_2	Annotator_1	Annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_1@mail.com	sample	0.836241575610636	0.8436297371092861	0.6604469996670134	0.5624784398712732	0.9142342823061393
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_7@mail.com	sample	0.765017987715094	0.84673705836164	0.5607481798839116	0.44788156983969213	0.920464598762316
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_5@mail.com	sample	0.8069995123645827	0.8397908474205535	0.561111899242078	0.4743683883705848	0.9241090371183456
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_6@mail.com	sample	0.8864487886687614	0.8421011006393646	0.6196629570913844	0.6035192358714386	0.9280428177515304
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_9@mail.com	sample	0.7821997625441376	0.8246744392574433	0.5915264646404454	0.48421672193426896	0.9285962233474885
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_12@mail.com	sample	0.8659620579895403	0.8400076618699889	0.5872663808808236	0.5585164518145106	0.9273347904598412
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_11@mail.com	sample	0.8374666472673761	0.829369738601088	0.5516162164634786	0.5472862165999465	0.9298209941204771
gemma-3-27b-it	gemma-3-12b-it	annotator_6@mail.com	annotator_2@mail.com	sample	0.7592825913240425	0.8327061694925786	0.5899633231727848	0.5496410446984261	0.9299132352031976
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_13@mail.com	sample	0.23831515140601545	0.7740334985945001	0.6375080537911253	0.4975324912363872	0.9387774152336145
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_3@mail.com	sample	0.8267094568475724	0.8945643687457746	0.6083637378687907	0.5663394163359552	0.9345997870727544
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_4@mail.com	sample	0.8911067090412182	0.8806648615496258	0.5886861558783476	0.6513645290211917	0.9451753428043724
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_10@mail.com	sample	0.829083464665713	0.8471941400628548	0.5758948549413669	0.5609926151693855	0.9309816568943414
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_8@mail.com	sample	0.8426256179983644	0.8964327234126673	0.632466894137225	0.6094799868455797	0.9378189243227804
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_1@mail.com	sample	0.8498641879060813	0.8863568472362234	0.6994439986038209	0.5730477919631937	0.9398275602507706
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_7@mail.com	sample	0.783910133460555	0.8911135614127292	0.5934754948927379	0.5835749584021163	0.9224594163493623
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_5@mail.com	sample	0.8063796416930168	0.8873585927929198	0.612971597974386	0.4538420884893373	0.9343663970438604
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_6@mail.com	sample	0.8472942147856214	0.8735430482068265	0.6640565548702994	0.5106401818636805	0.9149770025509282
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_9@mail.com	sample	0.8034819157642236	0.8746017128978346	0.6326262569524856	0.6672035559042452	0.9504790842135147
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_12@mail.com	sample	0.8676829508695778	0.8737140216905669	0.6282788309871596	0.5646361065527498	0.9311419226724091
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_11@mail.com	sample	0.8549803011475707	0.8743786378185219	0.588519426358518	0.570245873181464	0.9397734838020765
gemma-3-27b-it	gemma-3-12b-it	annotator_9@mail.com	annotator_2@mail.com	sample	0.7560897981405089	0.875993002371239	0.6274943785785706	0.5794660010296813	0.9353837305721316
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_13@mail.com	sample	0.23306925308124826	0.7791517747027172	0.6186010435353881	0.6563896510368256	0.9504854437335714
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_3@mail.com	sample	0.7948066530847613	0.84985485975212	0.5647555921994784	0.6306519220718505	0.9460775303819436
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_4@mail.com	sample	0.8615532307524949	0.8350056738706116	0.5517976923395578	0.6332992536145109	0.9505305064517282
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_10@mail.com	sample	0.804287842778892	0.855503824123809	0.5386074900140168	0.557244809621005	0.9364176829260936
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_8@mail.com	sample	0.8074208184508525	0.8511370866895113	0.6147410348554514	0.48014855345299096	0.9374882936686884
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_1@mail.com	sample	0.8146438883396141	0.843380107267925	0.684971419124063	0.61920895095053	0.9393505904619788
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_7@mail.com	sample	0.7696014392402616	0.8465006370662698	0.5633691509781394	0.47892533164677664	0.9316603505447147
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_5@mail.com	sample	0.7713578261858922	0.8377749808222374	0.5639337745317516	0.4919266431366808	0.9438648288106982
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_6@mail.com	sample	0.8398249092814172	0.840074368092683	0.6285708714013339	0.5804748410910263	0.9238778023422168
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_9@mail.com	sample	0.7709305796361358	0.8227578824404737	0.6103126923263686	0.5125147867087007	0.9475330602723031
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_12@mail.com	sample	0.8417359464887632	0.8524384881894934	0.6144664446819171	0.6733747425512304	0.9471677959748834
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_11@mail.com	sample	0.8267874416511606	0.8274123068039013	0.5635303788263264	0.5862986666837995	0.9494023199290295
gemma-3-27b-it	gemma-3-12b-it	annotator_12@mail.com	annotator_2@mail.com	sample	0.7324362891632249	0.8307421669720537	0.5995992983987749	0.5705887362480213	0.9428104461161515
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_13@mail.com	sample	0.22897319959384319	0.7780100467868891	0.6341642530201759	0.6033335625792668	0.9499574542786952
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_3@mail.com	sample	0.8065805149884709	0.883812625290109	0.6229407643552102	0.6498865279492313	0.9434675711945542
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_4@mail.com	sample	0.8721150565613719	0.8718565957127694	0.5959523487105218	0.6643352154523225	0.9542810768182313
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_10@mail.com	sample	0.8111539185582172	0.8501250880382071	0.5737169860550899	0.5862490910140421	0.9357422080910294
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_8@mail.com	sample	0.8248402758802041	0.8855912697839116	0.6327525876873992	0.5929219506681863	0.9386401565382971
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_1@mail.com	sample	0.8285496439395754	0.8810146949833381	0.6929893289106379	0.6819306584359088	0.9405725597944713
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_7@mail.com	sample	0.760002097769566	0.8749566228291197	0.5884986264616645	0.5004558254329451	0.9290864098172791
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_5@mail.com	sample	0.7894726344371764	0.8785026255714913	0.6181773756722275	0.5311648946553176	0.941146728335368
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_6@mail.com	sample	0.8549045273410045	0.8755058378110017	0.6378989857806858	0.5814470508005052	0.9214508009628339
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_9@mail.com	sample	0.7765450916614656	0.8623370772267342	0.6236841484996103	0.5875919937564017	0.9510777005871597
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_12@mail.com	sample	0.848656581587276	0.8701756198326492	0.633677285654425	0.6613659633780675	0.9422683245052295
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_11@mail.com	sample	0.8380416107213986	0.8656504592685809	0.5982529449105737	0.6434245769668848	0.9466211165819154
gemma-3-27b-it	gemma-3-12b-it	annotator_11@mail.com	annotator_2@mail.com	sample	0.7422769459861973	0.8654385390791107	0.6111331096442464	0.6289923185826096	0.9422305130698602
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_13@mail.com	sample	0.23692955942500016	0.7581018900977059	0.6372575171923244	0.49662110582211344	0.9420062900468491
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_3@mail.com	sample	0.8233896165476356	0.8710158814083867	0.620888994229431	0.5510030903679509	0.9485340808068194
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_4@mail.com	sample	0.8766077191160526	0.8521348983208193	0.5747699602804144	0.5673289531566011	0.9422698918917021
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_10@mail.com	sample	0.8330310204599701	0.8428489134863123	0.5678509503964755	0.5662873424573	0.9282706882932578
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_8@mail.com	sample	0.842721694589211	0.8761962806672866	0.6411424010979451	0.5809161028326116	0.9234689402615086
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_1@mail.com	sample	0.8481701033011886	0.8627719611515496	0.6991786239089852	0.5708982919661281	0.9295622181239345
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_7@mail.com	sample	0.7808339809739843	0.8694248108812085	0.5961321006006136	0.520601011551101	0.9273443559975776
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_5@mail.com	sample	0.8027415776175725	0.8622942999230762	0.6106654968261556	0.49019152013299566	0.9420653924373091
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_6@mail.com	sample	0.8595436603688212	0.8556193525091094	0.6388904853039222	0.5427296443123946	0.9304911579407147
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_9@mail.com	sample	0.80049168933277	0.8466233250973938	0.6182872215020634	0.5518686685159463	0.941852632806678
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_12@mail.com	sample	0.8657953339653286	0.8609638904372368	0.6369888077469448	0.551830616556588	0.9430942639325633
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_11@mail.com	sample	0.8533984001385824	0.8479210018414198	0.5910238058701848	0.5918422950412734	0.9410500118595162
gemma-3-27b-it	gemma-3-12b-it	annotator_2@mail.com	annotator_2@mail.com	sample	0.7694747440919112	0.8512955138079087	0.6274906408341359	0.5841359258685683	0.9455674528062279
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_13@mail.com	full	0.15581457975049903	0.8947539772175536	0.8036657686262232	0.7551819909744729	0.9530397333636179
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_3@mail.com	full	0.7235524021259551	0.8148840127733373	0.6717527665472973	0.5923145711357762	0.948641504110766
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_4@mail.com	full	0.789276630432952	0.7958541317312773	0.7707207608015677	0.6029055545649196	0.9606109928611277
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_10@mail.com	full	0.7426411852674957	0.8250520480143825	0.5818780332640489	0.48882487563949395	0.9464342831782646
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_8@mail.com	full	0.7401957112338322	0.8041171232998652	0.524082632724978	0.4286185177951976	0.9407485576840164
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_1@mail.com	full	0.7414935436383387	0.7974662859833722	0.5426444491041786	0.6160538554837344	0.9500049977268359
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_7@mail.com	full	0.7149358437986624	0.8022930356290233	0.7563253848407133	0.4434178739512294	0.9309206812303558
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_5@mail.com	full	0.7018999495403067	0.8002371526486156	0.5755916984832423	0.46538388568084316	0.9496194243862398
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_6@mail.com	full	0.7378293098154222	0.7988484328631937	0.5474023132270585	0.47510822111289724	0.9253798447483
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_9@mail.com	full	0.6756060697160049	0.7853306144622274	0.5878950019969947	0.48387351257865086	0.9574611438484357
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_12@mail.com	full	0.7771209030842697	0.8156627054012017	0.6721933648931836	0.7224364164890859	0.949638436850846
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_11@mail.com	full	0.7605179271677613	0.7864387926636008	0.5759024237305225	0.5441786503632253	0.9551173505703611
gemma-3-27b-it	gemma-3-12b-it	annotator_13@mail.com	annotator_2@mail.com	full	0.6830753205342627	0.7952802109955832	0.5297769409057085	0.5030194833573377	0.9529194409559224
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_13@mail.com	full	0.17939620312869084	0.8081715023340096	0.6156996478253972	0.5989806890052709	0.9426346811522883
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_3@mail.com	full	0.8335853118053577	0.9221331947354502	0.7115089235762155	0.6735898998488722	0.9404192750735069
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_4@mail.com	full	0.8831030248793942	0.9044193965689402	0.6751681356994721	0.6307188912475041	0.9504603823047714
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_10@mail.com	full	0.8222159018791907	0.8929261196606305	0.6356485722668309	0.5972314672121959	0.9341616624525917
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_8@mail.com	full	0.8337174783922606	0.9059084743333967	0.6575902520281894	0.5791606034713366	0.935320150011361
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_1@mail.com	full	0.7288058308816653	0.9012963706044685	0.6298234817177364	0.6332269154929319	0.9401054848547348
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_7@mail.com	full	0.6790117108789729	0.9064967792937717	0.565491562972159	0.46959843455699973	0.9248426816171063
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_5@mail.com	full	0.7973372261645498	0.9034543176953349	0.660020234717687	0.5000121620212357	0.9393531487087986
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_6@mail.com	full	0.8523060357023149	0.9005644791230283	0.6118865137509244	0.5631131187777556	0.9237284112600712
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_9@mail.com	full	0.6940197595022785	0.8911167959167903	0.6776337252120458	0.5854688187147951	0.9453078049786733
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_12@mail.com	full	0.8555845988724881	0.9127918711732693	0.6820837084417136	0.6479452499790883	0.9394789176507924
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_11@mail.com	full	0.823763367045398	0.890794455535966	0.6210677628975791	0.62981586461884	0.9449357192847603
gemma-3-27b-it	gemma-3-12b-it	annotator_3@mail.com	annotator_2@mail.com	full	0.7513549885887909	0.8989495402520072	0.5996881913668305	0.6189947101356075	0.9427307171127299
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_13@mail.com	full	0.17305537391175171	0.8222809297131417	0.7166666063128915	0.6554693362703004	0.9448871024593596
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_3@mail.com	full	0.8249039629636946	0.9098903297754989	0.7132779283476083	0.600641972732122	0.9405244926845246
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_4@mail.com	full	0.8922395164828	0.9102784723654948	0.7674386023310301	0.6662361568058706	0.963224606366474
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_10@mail.com	full	0.8191030214229724	0.8856929083369134	0.6153393063234757	0.5282011804395268	0.9424605469068736
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_8@mail.com	full	0.8230744963143107	0.8990125056273204	0.6070919543927334	0.46318025879914976	0.9408505575945909
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_1@mail.com	full	0.7319678793270663	0.8962778090235745	0.568464269146558	0.5880027605640117	0.948051977325087
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_7@mail.com	full	0.671736213044648	0.9086846258499996	0.65636788712441	0.46450473856534275	0.9317381857053062
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_5@mail.com	full	0.7919194416604641	0.8984625476067141	0.6375395952983721	0.4695390655316526	0.9370078961038011
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_6@mail.com	full	0.8572197458453463	0.9009809046143483	0.5859898302017447	0.50110142785463	0.9218127384297442
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_9@mail.com	full	0.6921146340531643	0.8880713902161333	0.6421806151216605	0.531204105618134	0.9490352091227542
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_12@mail.com	full	0.8594212748986609	0.9076636314216332	0.6810873817909181	0.6818435768647546	0.9435351125727525
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_11@mail.com	full	0.8280230543579071	0.8841068687936298	0.5815882392733543	0.5798181638592111	0.9468283211308215
gemma-3-27b-it	gemma-3-12b-it	annotator_4@mail.com	annotator_2@mail.com	full	0.7468862100997804	0.899449840784592	0.5607794836726703	0.520810557376474	0.9424521692328598
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_13@mail.com	full	0.1774669237735006	0.7834577212479977	0.5017676399925881	0.4756787430583977	0.9436883605703977
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_3@mail.com	full	0.8449024286590004	0.7902938234435171	0.6156319267978044	0.5915219295087474	0.9481476071148957
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_4@mail.com	full	0.8833151972936176	0.7823290248796618	0.5574621844959387	0.5125793175010922	0.9471195275534265
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_10@mail.com	full	0.8391998169442801	0.8502035874718513	0.6095158126136825	0.6192215710124757	0.9440119363499241
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_8@mail.com	full	0.8465907709360392	0.7989684010678182	0.6644202952462337	0.5252217810436277	0.9320659983677555
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_1@mail.com	full	0.73447638079987	0.7891885719097401	0.7148951291534695	0.5855344152137374	0.9390023692248686
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_7@mail.com	full	0.6746273144752527	0.7939014261256541	0.4562866138437958	0.4057606404460971	0.9325691593737558
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_5@mail.com	full	0.8081468930081588	0.7848731148329584	0.6496934507405306	0.508962651260514	0.9470470083178132
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_6@mail.com	full	0.84611886712604	0.7833762086200478	0.6972861325484412	0.5982694832166443	0.9314570901595314
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_9@mail.com	full	0.689327904818463	0.7654069462952278	0.6495217283410363	0.4999278721530485	0.9485744728762755
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_12@mail.com	full	0.8613570350852797	0.808470156112391	0.5844126687311901	0.5450598089867512	0.9449500237785144
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_11@mail.com	full	0.8319750450333692	0.7627269239121456	0.6477898164859545	0.5873438128980542	0.9482075740442245
gemma-3-27b-it	gemma-3-12b-it	annotator_10@mail.com	annotator_2@mail.com	full	0.760072783926917	0.7767060328072973	0.6374963101307508	0.5765326220813616	0.9482075740442245
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_13@mail.com	full	0.17698762749665903	0.7247418002366597	0.5020344085679155	0.4927252916434692	0.9373978337983819
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_3@mail.com	full	0.8333323471260127	0.8449204398190682	0.5909490730033988	0.6063812738101337	0.9462920456714923
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_4@mail.com	full	0.8806818122704024	0.8384682271458245	0.5376881777270208	0.5749657609975255	0.9451468238178271
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_10@mail.com	full	0.8258804839497533	0.8432055171668473	0.5753747997405427	0.6147791155691679	0.9376127696359424
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_8@mail.com	full	0.829557304377214	0.8563708105944463	0.6462191340925522	0.589295059337894	0.9364129398133442
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_1@mail.com	full	0.7286060579970011	0.8420730276067763	0.6925893110101707	0.5867872537062797	0.9412694751889062
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_7@mail.com	full	0.6744741490636927	0.850613575270602	0.4433740412927052	0.48644390912908514	0.9307695383165865
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_5@mail.com	full	0.7964471332352083	0.8428647039134683	0.6101659015174512	0.5347153464907488	0.9429068816724954
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_6@mail.com	full	0.8577110154686282	0.8343126253761365	0.6471871756009054	0.5521100137126901	0.927444039220356
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_9@mail.com	full	0.6909382813595847	0.8217699303938222	0.6098270603487949	0.5591459480387394	0.9443212448330092
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_12@mail.com	full	0.8479525685707303	0.8572459154880658	0.5545429805076071	0.5661274950432643	0.9407740763210697
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_11@mail.com	full	0.8241141118144303	0.8193463436090118	0.59988580247547	0.5931760324715465	0.9462381082911684
gemma-3-27b-it	gemma-3-12b-it	annotator_8@mail.com	annotator_2@mail.com	full	0.7541095086090858	0.8339257905248078	0.6150781149706165	0.6116342182568838	0.9462381082911684
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_13@mail.com	full	0.176955172333141	0.7536557652164481	0.46800389463945535	0.6268896110239018	0.934726305881154
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_3@mail.com	full	0.751198879868453	0.8623153531099993	0.5610353913382328	0.6689326488157165	0.943603471637385
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_4@mail.com	full	0.8089663651714306	0.8594021474988219	0.48853879281252144	0.6464184227866483	0.9466635242471683
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_10@mail.com	full	0.7537805868633445	0.8457703101345502	0.5427506542694762	0.6125536144610549	0.9325158874726972
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_8@mail.com	full	0.7606962179832446	0.8721999701925269	0.6085182533118195	0.538875105724578	0.9397307068772668
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_1@mail.com	full	0.7705014728412907	0.8594860515420657	0.6727953702336641	0.7069383756657878	0.9468901139219935
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_7@mail.com	full	0.7161627006414106	0.8644589747816684	0.4101907750636853	0.47547567554451087	0.9215247733701659
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_5@mail.com	full	0.730048295902037	0.8601877995214348	0.5842087179491745	0.529268210048141	0.9423052768351785
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_6@mail.com	full	0.7807091868989579	0.858928798221589	0.6058995226773949	0.606740350242725	0.9204328391972556
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_9@mail.com	full	0.73397692955953	0.8386785976871134	0.5696383156314131	0.5780771834971477	0.9434971379859078
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_12@mail.com	full	0.7853601658986266	0.8677768592465961	0.5267691597856817	0.6905693177946002	0.9422856999415387
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_11@mail.com	full	0.7712794280630626	0.8363155988290897	0.5896784714469984	0.643079878829906	0.9433798383159553
gemma-3-27b-it	gemma-3-12b-it	annotator_1@mail.com	annotator_2@mail.com	full	0.6941366625926698	0.8492407109497513	0.595033839965124	0.6095106539181527	0.9411888485709294
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_13@mail.com	full	0.19544679807302787	0.7802377853000384	0.8054566022705228	0.4323351793358501	0.9258902675616156
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_3@mail.com	full	0.7151930130101157	0.9359231842951157	0.7555412510748749	0.45393826318434655	0.9370696620912208
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_4@mail.com	full	0.7494484834174462	0.9252979097189602	0.802923149457803	0.4984920808541244	0.9277143603164173
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_10@mail.com	full	0.7269549752752248	0.8835400084025222	0.6419177223005845	0.4930614558506714	0.9271047793525923
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_8@mail.com	full	0.7285662625040137	0.9218779371798634	0.6109134407088794	0.5040275121632576	0.9158824294181827
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_1@mail.com	full	0.7653952197672679	0.9169021377875098	0.5617690055391233	0.4384641599077811	0.9224718518410469
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_7@mail.com	full	0.7645956688688695	0.9438873453044684	0.7760586930969081	0.7333808776040484	0.9280210086567454
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_5@mail.com	full	0.6880136117882302	0.9171180822663391	0.6435344875346197	0.3453366431668477	0.9318979568532715
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_6@mail.com	full	0.6954857602793282	0.9124852774684129	0.5878849076010502	0.4285702395537551	0.9268691863619726
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_9@mail.com	full	0.6873996863829739	0.9149829642989339	0.6649362006157018	0.5393885179850677	0.9297005147312672
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_12@mail.com	full	0.743127710947349	0.9271421355572681	0.7374562344661049	0.4609139602152691	0.9322683513532016
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_11@mail.com	full	0.7431727241871556	0.9056785069024574	0.602262732878859	0.4487917010651223	0.9310069682472826
gemma-3-27b-it	gemma-3-12b-it	annotator_7@mail.com	annotator_2@mail.com	full	0.6937032792704727	0.9213511779695693	0.584847642373322	0.47627188951963	0.9376923634190647
gemma-3-27b-it	gemma-3-12b-it	annotator_5@mail.com	annotator_13@mail.com	full	0.1690788404543231	0.7319694900936695	0.5075480254431466	0.5043093469563448	0.9338726170371984
gemma-3-27b-it	gemma-3-12b-it	annotator_5@mail.com	annotator_3@mail.com	full	0.8379187087200035	0.8467319397981088	0.5840504227768185	0.6259111006224071	0.9427682461675513
